taxon_resolution	contrast	hold	variable	asv_id	test	metric	p_fdr	taxonomy
agg_genus	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00045	cc_dv	p_fdr	0.0021486378370124235	Bacteroidia;NS7 marine group
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00045	cc_da	p_fdr	2.446582216783138e-20	Bacteroidia;NS7 marine group
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00045	cc_dv	p_fdr	6.327208398505362e-7	Bacteroidia;NS7 marine group
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00045	cc_da	p_fdr	9.637278879298859e-13	Bacteroidia;NS7 marine group
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00045	cc_dv	p_fdr	0.0017727350726002716	Bacteroidia;NS7 marine group
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00045	cc_da	p_fdr	1.3795537139580884e-25	Bacteroidia;NS7 marine group
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00045	cc_dv	p_fdr	2.718673163394156e-7	Bacteroidia;NS7 marine group
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00045	cc_da	p_fdr	9.046298294550377e-17	Bacteroidia;NS7 marine group
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00046	cc_da	p_fdr	0.019836583974350522	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00046	cc_dv	p_fdr	0.015237480306412763	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00046	cc_da	p_fdr	0.007970353513720923	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00046	cc_dv	p_fdr	0.05908814940271833	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00047	cc_dv	p_fdr	9.371494866275996e-5	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00047	cc_da	p_fdr	4.509382728873865e-22	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00047	cc_dv	p_fdr	2.9683698605681487e-7	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00047	cc_da	p_fdr	1.8991217275927095e-6	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00048	cc_dv	p_fdr	0.0069489974248774945	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00048	cc_da	p_fdr	7.401021046272304e-13	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00048	cc_dv	p_fdr	5.470989018893003e-4	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00048	cc_da	p_fdr	1.1926002350882112e-6	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00049	cc_da	p_fdr	9.329169001051193e-7	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00049	cc_dv	p_fdr	0.09442777441431048	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00049	cc_da	p_fdr	1.521267103375042e-8	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00050	cc_da	p_fdr	2.218378328145e-9	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00050	cc_da	p_fdr	1.0554637577748763e-10	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00052	cc_dv	p_fdr	0.0050979015411945225	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00052	cc_dv	p_fdr	6.50879578471275e-4	NA
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00053	cc_da	p_fdr	1.0931039587175676e-8	Phycisphaerae;Urania-1B-19 marine sediment group
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00053	cc_da	p_fdr	1.0496956429874055e-7	Phycisphaerae;Urania-1B-19 marine sediment group
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00053	cc_da	p_fdr	1.697217733352749e-8	Phycisphaerae;Urania-1B-19 marine sediment group
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00053	cc_da	p_fdr	1.498140207749988e-7	Phycisphaerae;Urania-1B-19 marine sediment group
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00055	cc_da	p_fdr	0.011869569141299267	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00055	cc_dv	p_fdr	0.016278129724681355	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00055	cc_da	p_fdr	0.0037866962633463634	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00055	cc_dv	p_fdr	0.07196884456377972	NA
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00057	cc_dv	p_fdr	0.029473131946013895	Thermoplasmata;Marine Group II
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00057	cc_dv	p_fdr	0.0013597253774971238	Thermoplasmata;Marine Group II
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00057	cc_dv	p_fdr	0.009611336334452582	Thermoplasmata;Marine Group II
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00058	cc_da	p_fdr	0.0038521993018625473	Acidimicrobia;Sva0996 marine group
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00058	cc_dv	p_fdr	0.06018660927013256	Acidimicrobia;Sva0996 marine group
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00058	cc_da	p_fdr	0.010144682217039694	Acidimicrobia;Sva0996 marine group
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00058	cc_da	p_fdr	0.0069896772099138915	Acidimicrobia;Sva0996 marine group
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00058	cc_dv	p_fdr	0.0614000908080484	Acidimicrobia;Sva0996 marine group
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00058	cc_da	p_fdr	0.007970353513720923	Acidimicrobia;Sva0996 marine group
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00059	cc_da	p_fdr	3.694929578138566e-8	Alphaproteobacteria;Ascidiaceihabitans
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00059	cc_dv	p_fdr	0.03585110186770001	Alphaproteobacteria;Ascidiaceihabitans
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00059	cc_da	p_fdr	4.0099635441060195e-8	Alphaproteobacteria;Ascidiaceihabitans
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00059	cc_da	p_fdr	2.164224430358009e-8	Alphaproteobacteria;Ascidiaceihabitans
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00059	cc_da	p_fdr	2.0884396800849492e-8	Alphaproteobacteria;Ascidiaceihabitans
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00063	cc_dv	p_fdr	0.0074601738945391655	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00063	cc_da	p_fdr	0.06829343498220052	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00063	cc_dv	p_fdr	0.004575564235793974	NA
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00064	cc_da	p_fdr	5.289412017778269e-4	Alphaproteobacteria;Stappiaceae
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00065	cc_dv	p_fdr	0.04309170272972543	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00067	cc_dv	p_fdr	6.989277615813648e-4	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00067	cc_dv	p_fdr	4.8205065348626965e-5	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00068	cc_dv	p_fdr	0.0013250080448568263	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00068	cc_dv	p_fdr	1.5805151159755542e-5	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00069	cc_da	p_fdr	0.0133533863984961	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00070	cc_dv	p_fdr	5.2291019935464817e-5	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00070	cc_dv	p_fdr	2.516865215326631e-5	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00071	cc_da	p_fdr	5.216676129415497e-11	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00071	cc_dv	p_fdr	0.01350434418299163	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00071	cc_da	p_fdr	2.997590321760668e-12	NA
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00072	cc_da	p_fdr	2.6381818897904114e-5	Alphaproteobacteria;SAR11 Clade IV
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00072	cc_dv	p_fdr	0.06214251797893633	Alphaproteobacteria;SAR11 Clade IV
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00072	cc_da	p_fdr	4.38277290606669e-7	Alphaproteobacteria;SAR11 Clade IV
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00072	cc_da	p_fdr	1.9042844192327833e-4	Alphaproteobacteria;SAR11 Clade IV
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00072	cc_dv	p_fdr	0.004209490278323503	Alphaproteobacteria;SAR11 Clade IV
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00072	cc_da	p_fdr	1.5801968453950125e-5	Alphaproteobacteria;SAR11 Clade IV
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00073	cc_dv	p_fdr	0.005443817285463428	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00073	cc_da	p_fdr	8.162623016820371e-26	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00073	cc_dv	p_fdr	1.3121269907668591e-6	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00073	cc_da	p_fdr	1.01312069349789e-11	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00074	cc_dv	p_fdr	9.371494866275996e-5	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00074	cc_dv	p_fdr	1.781964280818826e-7	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00075	cc_dv	p_fdr	8.840807771347001e-4	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00077	cc_dv	p_fdr	0.012178039806763392	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00077	cc_dv	p_fdr	0.0026424504903769103	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00079	cc_dv	p_fdr	1.4368030202954765e-4	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00079	cc_dv	p_fdr	3.0199726345237377e-4	NA
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00080	cc_da	p_fdr	0.056931969797428254	Rhodothermia;Balneola
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00080	cc_da	p_fdr	0.038873880109478925	Rhodothermia;Balneola
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00082	cc_dv	p_fdr	7.462667190783243e-4	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00082	cc_dv	p_fdr	0.07082692567300175	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00083	cc_dv	p_fdr	3.938088338297604e-4	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00083	cc_da	p_fdr	0.02263137033368542	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00083	cc_dv	p_fdr	0.001432678845340176	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00083	cc_da	p_fdr	0.026360656942472718	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00084	cc_da	p_fdr	0.027560212989529324	Bacteroidia;Marinoscillum
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00084	cc_dv	p_fdr	0.05908814940271833	Bacteroidia;Marinoscillum
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00085	cc_dv	p_fdr	3.938088338297604e-4	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00085	cc_dv	p_fdr	0.0010047612577981711	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00086	cc_dv	p_fdr	0.020802065060041307	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00086	cc_dv	p_fdr	0.06420064348069701	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00087	cc_dv	p_fdr	0.0010416186317429349	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00087	cc_dv	p_fdr	3.673599709604817e-4	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00088	cc_dv	p_fdr	0.016182481042203385	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00088	cc_dv	p_fdr	0.0013597253774971238	NA
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00093	cc_da	p_fdr	2.743048094455311e-10	Alphaproteobacteria;Defluviicoccales
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00093	cc_da	p_fdr	1.8362754882993765e-13	Alphaproteobacteria;Defluviicoccales
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00093	cc_da	p_fdr	1.9126265547668775e-7	Alphaproteobacteria;Defluviicoccales
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00093	cc_da	p_fdr	1.8022768948709486e-8	Alphaproteobacteria;Defluviicoccales
agg_genus	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00094	cc_dv	p_fdr	0.022734691826218584	Cyanobacteria;Cyanobiaceae
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00094	cc_dv	p_fdr	0.0035778555321228285	Cyanobacteria;Cyanobiaceae
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00094	cc_dv	p_fdr	0.0065585617551412	Cyanobacteria;Cyanobiaceae
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00094	cc_dv	p_fdr	0.0018170401989495012	Cyanobacteria;Cyanobiaceae
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00095	cc_dv	p_fdr	0.038916032901064504	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00095	cc_da	p_fdr	7.766917766726807e-31	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00095	cc_dv	p_fdr	4.587154980428912e-5	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00095	cc_da	p_fdr	5.873798132605434e-12	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00095	cc_dv	p_fdr	0.0798106720729443	NA
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00096	cc_da	p_fdr	2.010055822472499e-4	Gammaproteobacteria;KI89A clade
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00096	cc_da	p_fdr	1.408973177987916e-5	Gammaproteobacteria;KI89A clade
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00096	cc_da	p_fdr	0.02604607144396963	Gammaproteobacteria;KI89A clade
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00096	cc_dv	p_fdr	0.001432678845340176	Gammaproteobacteria;KI89A clade
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00096	cc_da	p_fdr	0.00989355997021794	Gammaproteobacteria;KI89A clade
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00096	cc_dv	p_fdr	0.06420064348069701	Gammaproteobacteria;KI89A clade
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00097	cc_da	p_fdr	3.418057597048113e-8	Bacteroidia;Tenacibaculum
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00097	cc_dv	p_fdr	0.0026897994966499136	Bacteroidia;Tenacibaculum
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00097	cc_da	p_fdr	2.151511280837821e-5	Bacteroidia;Tenacibaculum
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00097	cc_dv	p_fdr	0.04389335570662018	Bacteroidia;Tenacibaculum
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00097	cc_da	p_fdr	2.218378328145e-9	Bacteroidia;Tenacibaculum
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00097	cc_dv	p_fdr	8.963865275959092e-4	Bacteroidia;Tenacibaculum
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00097	cc_da	p_fdr	3.3810354392243704e-5	Bacteroidia;Tenacibaculum
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00098	cc_da	p_fdr	0.007812699524291694	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00098	cc_da	p_fdr	0.004355325107999148	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00100	cc_dv	p_fdr	0.0055981229128095385	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00100	cc_dv	p_fdr	0.0010250590265683827	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00101	cc_da	p_fdr	1.0988461807071058e-29	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00101	cc_dv	p_fdr	0.0014430450363403177	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00101	cc_da	p_fdr	2.422428308200081e-22	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00102	cc_dv	p_fdr	3.938088338297604e-4	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00102	cc_dv	p_fdr	7.174851275720366e-6	NA
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00103	cc_dv	p_fdr	0.01168872995907626	Alphaproteobacteria;PS1 clade
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00103	cc_da	p_fdr	0.04462995961654977	Alphaproteobacteria;PS1 clade
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00103	cc_dv	p_fdr	4.7399893168487763e-4	Alphaproteobacteria;PS1 clade
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00103	cc_da	p_fdr	0.07867674098294593	Alphaproteobacteria;PS1 clade
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00103	cc_dv	p_fdr	0.009611336334452582	Alphaproteobacteria;PS1 clade
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00104	cc_dv	p_fdr	0.029027995452469847	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00104	cc_da	p_fdr	1.4731463471021456e-7	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00104	cc_da	p_fdr	0.030896866149775614	NA
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00105	cc_da	p_fdr	4.819121050922803e-10	Gammaproteobacteria;Marinobacterium
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00105	cc_dv	p_fdr	0.03585110186770001	Gammaproteobacteria;Marinobacterium
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00105	cc_da	p_fdr	2.540751939251677e-10	Gammaproteobacteria;Marinobacterium
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00105	cc_dv	p_fdr	0.016773324123314413	Gammaproteobacteria;Marinobacterium
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00107	cc_dv	p_fdr	8.840807771347001e-4	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00107	cc_da	p_fdr	1.033785212280093e-4	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00107	cc_dv	p_fdr	0.009611336334452582	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00109	cc_dv	p_fdr	0.008181748645368971	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00109	cc_dv	p_fdr	0.010244806331782597	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00110	cc_dv	p_fdr	1.7732193393367885e-6	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00110	cc_dv	p_fdr	3.3085375154471994e-5	NA
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00111	cc_da	p_fdr	5.399087773621471e-30	Gammaproteobacteria;Pseudomonadales
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00111	cc_dv	p_fdr	6.0854896850770395e-6	Gammaproteobacteria;Pseudomonadales
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00111	cc_da	p_fdr	3.281813143107388e-14	Gammaproteobacteria;Pseudomonadales
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00111	cc_dv	p_fdr	0.037821701451022725	Gammaproteobacteria;Pseudomonadales
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00111	cc_da	p_fdr	2.0372113461898249e-29	Gammaproteobacteria;Pseudomonadales
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00111	cc_dv	p_fdr	8.479150252813752e-5	Gammaproteobacteria;Pseudomonadales
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00111	cc_da	p_fdr	1.8665741753342622e-10	Gammaproteobacteria;Pseudomonadales
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00113	cc_dv	p_fdr	0.002334735814218865	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00113	cc_dv	p_fdr	9.252531648117878e-4	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00114	cc_da	p_fdr	0.09237507835733556	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00114	cc_dv	p_fdr	0.004117497187281297	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00116	cc_dv	p_fdr	0.0326046010875733	NA
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00118	cc_dv	p_fdr	0.0040164819368166856	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00118	cc_dv	p_fdr	6.191680839427345e-5	NA
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00119	cc_da	p_fdr	0.0028886329091817285	Gammaproteobacteria;SAR92 clade
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00119	cc_da	p_fdr	1.45301626141503e-4	Gammaproteobacteria;SAR92 clade
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00120	cc_dv	p_fdr	0.02214402490095675	NA
