asv_id	label
ASV_08944	ASV_08944: Alphaproteobacteria; Micavibrionaceae
ASV_08945	ASV_08945: Bacteria; SAR324 clade(Marine group B)
ASV_08946	ASV_08946: Thermoanaerobaculia; Subgroup 23
ASV_08947	ASV_08947: Bacteria; Zixibacteria
ASV_08948	ASV_08948: Alphaproteobacteria; Rickettsiales
ASV_08949	ASV_08949: Bacteroidia; Marinifilum
ASV_08950	ASV_08950: Gammaproteobacteria; HOC36
ASV_08951	ASV_08951: Bacilli; Candidatus Hepatoplasma
ASV_08952	ASV_08952: Nanoarchaeia; SCGC AAA011-D5
ASV_08953	ASV_08953: Alphaproteobacteria; AB1
ASV_08954	ASV_08954: Proteobacteria; Gammaproteobacteria
ASV_08955	ASV_08955: Sumerlaeia; Sumerlaea
ASV_08956	ASV_08956: Gammaproteobacteria; Francisellaceae
ASV_08957	ASV_08957: Bacteria
ASV_08958	ASV_08958: Alphaproteobacteria; MD3-55
ASV_08959	ASV_08959: Bdellovibrionia; OM27 clade
ASV_08960	ASV_08960: Proteobacteria; Gammaproteobacteria
ASV_08961	ASV_08961: Nanoarchaeia; GW2011_GWC1_47_15
ASV_08962	ASV_08962: Campylobacteria; Campylobacter
ASV_08963	ASV_08963: Kiritimatiellae; WCHB1-41
ASV_08964	ASV_08964: Kiritimatiellae; WCHB1-41
ASV_08965	ASV_08965: Babeliae; Babeliales
ASV_08966	ASV_08966: Bacteria
ASV_08967	ASV_08967: Nanoarchaeia; SCGC AAA011-D5
ASV_08968	ASV_08968: Gracilibacteria; Absconditabacteriales (SR1)
ASV_08969	ASV_08969: Gammaproteobacteria; Legionellaceae
ASV_08970	ASV_08970: Bacteria
ASV_08971	ASV_08971: Babeliae; Babeliales
ASV_08972	ASV_08972: Proteobacteria; Alphaproteobacteria
ASV_08973	ASV_08973: Desulfuromonadia; Bradymonadales
ASV_08974	ASV_08974: Proteobacteria; Gammaproteobacteria
ASV_08975	ASV_08975: Gammaproteobacteria; OM182 clade
ASV_08976	ASV_08976: Nanoarchaeia; Woesearchaeales
ASV_08977	ASV_08977: Nanoarchaeia; Woesearchaeales
ASV_08978	ASV_08978: Alphaproteobacteria; Parvularculaceae
ASV_08979	ASV_08979: Lentisphaeria; Victivallaceae
ASV_08980	ASV_08980: Bacteroidia; Saprospiraceae
ASV_08981	ASV_08981: Anaerolineae; SBR1031
ASV_08982	ASV_08982: Bacteroidia; Saprospiraceae
ASV_08983	ASV_08983: Myxococcia; P3OB-42
ASV_08984	ASV_08984: Fibrobacteria; Fibrobacteraceae
ASV_08985	ASV_08985: Chlamydiae; Chlamydiaceae
ASV_08986	ASV_08986: Planctomycetes; Blastopirellula
ASV_08987	ASV_08987: Nanoarchaeia; Woesearchaeales
ASV_08989	ASV_08989: Kiritimatiellae; R76-B128
ASV_08990	ASV_08990: Bacteria; Desulfobacterota
ASV_08991	ASV_08991: Nanoarchaeia; Woesearchaeales
ASV_08992	ASV_08992: Proteobacteria; Gammaproteobacteria
ASV_08993	ASV_08993: Deinococci; Truepera
ASV_08994	ASV_08994: Polyangia; Blfdi19
ASV_08995	ASV_08995: Bacilli; Mycoplasma
ASV_08996	ASV_08996: Nanoarchaeia; Woesearchaeales
ASV_08997	ASV_08997: Proteobacteria; Gammaproteobacteria
ASV_08998	ASV_08998: Bacteroidia; Phaeodactylibacter
ASV_08999	ASV_08999: Bacteria
ASV_09000	ASV_09000: Bacteria
ASV_09002	ASV_09002: Polyangia; MidBa8
ASV_09003	ASV_09003: Omnitrophia; Omnitrophales
ASV_09004	ASV_09004: Nanoarchaeia; Woesearchaeales
ASV_09005	ASV_09005: Planctomycetota; vadinHA49
ASV_09006	ASV_09006: Bacteria; Proteobacteria
ASV_09007	ASV_09007: Desulfuromonadia; Bradymonadales
ASV_09008	ASV_09008: Proteobacteria; Alphaproteobacteria
ASV_09009	ASV_09009: Nanoarchaeia; Woesearchaeales
ASV_09010	ASV_09010: Proteobacteria; Alphaproteobacteria
ASV_09011	ASV_09011: Patescibacteria; Gracilibacteria
ASV_09013	ASV_09013: Planctomycetes; Isosphaeraceae
ASV_09014	ASV_09014: Gracilibacteria; JGI 0000069-P22
ASV_09015	ASV_09015: Nanoarchaeia; GW2011_GWC1_47_15
ASV_09016	ASV_09016: Bacteroidia; Saprospiraceae
ASV_09017	ASV_09017: Proteobacteria; Gammaproteobacteria
ASV_09018	ASV_09018: Alphaproteobacteria; Rickettsiales
ASV_09019	ASV_09019: Babeliae; Babeliales
ASV_09020	ASV_09020: Nitrospirota; Thermodesulfovibrionia
ASV_09021	ASV_09021: Bacteria; Desulfobacterota
ASV_09022	ASV_09022: Clostridia; Hungateiclostridiaceae
ASV_09023	ASV_09023: Nanoarchaeia; Woesearchaeales
ASV_09024	ASV_09024: Gammaproteobacteria; Eionea
ASV_09025	ASV_09025: Verrucomicrobiae; Opitutales
ASV_09026	ASV_09026: Verrucomicrobiae; Chthoniobacteraceae
ASV_09027	ASV_09027: Nanoarchaeia; SCGC AAA011-D5
ASV_09028	ASV_09028: Nanoarchaeia; Woesearchaeales
ASV_09029	ASV_09029: Nanoarchaeia; Woesearchaeales
ASV_09030	ASV_09030: Rhodothermia; B2706-C7
ASV_09031	ASV_09031: Proteobacteria; Gammaproteobacteria
ASV_09032	ASV_09032: Acidimicrobia; Actinomarinales
ASV_09033	ASV_09033: Alphaproteobacteria; Micavibrionaceae
ASV_09034	ASV_09034: Bacteria
ASV_09035	ASV_09035: Alphaproteobacteria; Micavibrionaceae
ASV_09036	ASV_09036: Nanoarchaeia; Woesearchaeales
ASV_09037	ASV_09037: Nanoarchaeia; Woesearchaeales
ASV_09038	ASV_09038: Polyangia; Sandaracinaceae
ASV_09039	ASV_09039: Alphaproteobacteria; Kiloniellaceae
ASV_09040	ASV_09040: Nanoarchaeia; Woesearchaeales
ASV_09041	ASV_09041: Proteobacteria; Gammaproteobacteria
ASV_09042	ASV_09042: Proteobacteria; Gammaproteobacteria
ASV_09044	ASV_09044: Proteobacteria; Gammaproteobacteria
ASV_09045	ASV_09045: Proteobacteria; Alphaproteobacteria
ASV_09046	ASV_09046: Nanoarchaeia; Woesearchaeales
ASV_09047	ASV_09047: Anaerolineae; Anaerolineaceae
ASV_09048	ASV_09048: Alphaproteobacteria; Micavibrionaceae
ASV_09049	ASV_09049: Gammaproteobacteria; Woeseia
ASV_09050	ASV_09050: Verrucomicrobiae; Cerasicoccus
ASV_09051	ASV_09051: Alphaproteobacteria; Terasakiellaceae
ASV_09052	ASV_09052: Nanoarchaeia; Woesearchaeales
ASV_09053	ASV_09053: Desulfobacteria; Desulfocella
ASV_09054	ASV_09054: Bacteria
ASV_09055	ASV_09055: Nanoarchaeia; Woesearchaeales
ASV_09056	ASV_09056: Bacteria
ASV_09057	ASV_09057: Bacteria
ASV_09058	ASV_09058: Alphaproteobacteria; Rickettsiales
ASV_09060	ASV_09060: Proteobacteria; Alphaproteobacteria
ASV_09061	ASV_09061: Gammaproteobacteria; Pseudomonadales
ASV_09062	ASV_09062: Proteobacteria; Alphaproteobacteria
ASV_09063	ASV_09063: Bacteria
ASV_09064	ASV_09064: Bacteroidia; Marinifilaceae
ASV_09065	ASV_09065: Nanoarchaeia; Woesearchaeales
ASV_09066	ASV_09066: Cyanobacteria; Phormidesmiales
ASV_09067	ASV_09067: Bacteria
ASV_09068	ASV_09068: Chlamydiae; Simkaniaceae
ASV_09069	ASV_09069: Anaerolineae; A4b
ASV_09070	ASV_09070: Planctomycetota; BD7-11
ASV_09071	ASV_09071: Oligoflexia; Oligoflexaceae
ASV_09073	ASV_09073: Bacteroidia; Aureibacter
ASV_09074	ASV_09074: Bacteroidia; Muricauda
ASV_09075	ASV_09075: Alphaproteobacteria; Rickettsiaceae
ASV_09076	ASV_09076: Nanoarchaeia; Woesearchaeales
ASV_09077	ASV_09077: Gammaproteobacteria; Pseudomonadales
ASV_09078	ASV_09078: Omnitrophia; Candidatus Omnitrophus
ASV_09079	ASV_09079: Oligoflexia; Oligoflexaceae
ASV_09080	ASV_09080: Nanoarchaeia; Woesearchaeales
ASV_09081	ASV_09081: Alphaproteobacteria; Rhodobacteraceae
ASV_09082	ASV_09082: Anaerolineae; SBR1031
ASV_09083	ASV_09083: Bacteria; Proteobacteria
ASV_09084	ASV_09084: Proteobacteria; Gammaproteobacteria
ASV_09086	ASV_09086: Myxococcia; P3OB-42
ASV_09087	ASV_09087: Bacteria; SAR324 clade(Marine group B)
ASV_09088	ASV_09088: Bdellovibrionia; Bacteriovoracaceae
ASV_09089	ASV_09089: Oligoflexia; Oligoflexaceae
ASV_09090	ASV_09090: Phycisphaerae; Urania-1B-19 marine sediment group
ASV_09091	ASV_09091: Gammaproteobacteria; Candidatus Berkiella
ASV_09092	ASV_09092: Proteobacteria; Alphaproteobacteria
ASV_09093	ASV_09093: Gracilibacteria; Candidatus Peribacteria
ASV_09094	ASV_09094: Alphaproteobacteria; Micavibrionaceae
ASV_09096	ASV_09096: Nanoarchaeia; Woesearchaeales
ASV_09097	ASV_09097: Phycisphaerae; SG8-4
ASV_09098	ASV_09098: Spirochaetia; Spirochaetaceae
ASV_09099	ASV_09099: Alphaproteobacteria; Rhodospirillales
ASV_09100	ASV_09100: Nanoarchaeia; Woesearchaeales
ASV_09101	ASV_09101: Bacteria
ASV_09102	ASV_09102: Bacteria
ASV_09103	ASV_09103: Oligoflexia; 0319-6G20
ASV_09104	ASV_09104: Proteobacteria; Alphaproteobacteria
ASV_09105	ASV_09105: Bacteroidia; Chitinophagales
ASV_09106	ASV_09106: Nanoarchaeia; Woesearchaeales
ASV_09107	ASV_09107: Gammaproteobacteria; Enterobacterales
ASV_09108	ASV_09108: Bacteroidia; Cyclobacteriaceae
ASV_09109	ASV_09109: Gammaproteobacteria; Thiomicrorhabdus
ASV_09110	ASV_09110: Bacteria
ASV_09111	ASV_09111: Vampirivibrionia; Caenarcaniphilales
ASV_09113	ASV_09113: Gammaproteobacteria; Pseudoalteromonas
ASV_09114	ASV_09114: Nanoarchaeia; SCGC AAA011-D5
ASV_09115	ASV_09115: Planctomycetota; OM190
ASV_09116	ASV_09116: Alphaproteobacteria; AB1
ASV_09117	ASV_09117: Proteobacteria; Gammaproteobacteria
ASV_09118	ASV_09118: Bacteria
ASV_09119	ASV_09119: Alphaproteobacteria; Rickettsiaceae
ASV_09120	ASV_09120: Lentisphaeria; Lentisphaera
ASV_09121	ASV_09121: Bacteria
ASV_09122	ASV_09122: Alphaproteobacteria; MD3-55
ASV_09123	ASV_09123: Bacteria
ASV_09124	ASV_09124: Campylobacteria; Arcobacteraceae
ASV_09125	ASV_09125: Bacteroidia; Persicobacter
ASV_09126	ASV_09126: Proteobacteria; Alphaproteobacteria
ASV_09127	ASV_09127: Proteobacteria; Gammaproteobacteria
ASV_09128	ASV_09128: Omnitrophia; Candidatus Omnitrophus
ASV_09129	ASV_09129: Myxococcota; Polyangia
ASV_09130	ASV_09130: Bacteroidia; Saprospiraceae
ASV_09131	ASV_09131: Bacteroidia; Amoebophilaceae
ASV_09133	ASV_09133: Bacteria
ASV_09134	ASV_09134: Patescibacteria; Gracilibacteria
ASV_09135	ASV_09135: Bacteroidia; Marinifilaceae
ASV_09136	ASV_09136: Alphaproteobacteria; Magnetospiraceae
ASV_09137	ASV_09137: Bacteroidia; Bacteroidales
ASV_09138	ASV_09138: Babeliae; Babeliales
ASV_09139	ASV_09139: Spirochaetia; Spirochaeta 2
ASV_09140	ASV_09140: Gammaproteobacteria; Agarivorans
ASV_09141	ASV_09141: Planctomycetes; Rhodopirellula
ASV_09142	ASV_09142: Phycisphaerae; Urania-1B-19 marine sediment group
ASV_09143	ASV_09143: Omnitrophia; Candidatus Omnitrophus
ASV_09144	ASV_09144: Campylobacteria; Campylobacterales
ASV_09145	ASV_09145: Gammaproteobacteria; Candidatus Endoecteinascidia
ASV_09146	ASV_09146: Bacteria
ASV_09147	ASV_09147: Gammaproteobacteria; Methylophagaceae
ASV_09148	ASV_09148: Proteobacteria; Alphaproteobacteria
ASV_09149	ASV_09149: Planctomycetota; OM190
ASV_09150	ASV_09150: Gammaproteobacteria; EV818SWSAP88
ASV_09151	ASV_09151: Bacteria
ASV_09152	ASV_09152: Gammaproteobacteria; Francisellaceae
ASV_09153	ASV_09153: Planctomycetota; SGST604
ASV_09154	ASV_09154: Myxococcia; P3OB-42
ASV_09155	ASV_09155: Bacteria; SAR324 clade(Marine group B)
ASV_09156	ASV_09156: Gammaproteobacteria; Parapusillimonas
ASV_09157	ASV_09157: Bacteria
ASV_09158	ASV_09158: Alphaproteobacteria; Candidatus Megaira
ASV_09159	ASV_09159: Nanoarchaeia; Woesearchaeales
ASV_09160	ASV_09160: Bacteria; Planctomycetota
ASV_09161	ASV_09161: Verrucomicrobiae; Methylacidiphilaceae
ASV_09162	ASV_09162: Verrucomicrobiae; Rubritalea
ASV_09163	ASV_09163: Bacteroidia; Ekhidna
ASV_09164	ASV_09164: Alphaproteobacteria; SM2D12
ASV_09165	ASV_09165: Alphaproteobacteria; Rhodobacteraceae
ASV_09166	ASV_09166: Alphaproteobacteria; Oceanicaulis
ASV_09167	ASV_09167: Bacteria; Latescibacterota
ASV_09168	ASV_09168: Nanoarchaeia; Woesearchaeales
ASV_09169	ASV_09169: Bdellovibrionia; Bdellovibrio
ASV_09170	ASV_09170: Bacteria
ASV_09171	ASV_09171: Alphaproteobacteria; Micavibrionaceae
ASV_09172	ASV_09172: Bacteroidia; Flavobacteriaceae
ASV_09173	ASV_09173: Nanoarchaeia; Woesearchaeales
ASV_09174	ASV_09174: Alphaproteobacteria; Hyphomonadaceae
ASV_09175	ASV_09175: Desulfovibrionia; Halodesulfovibrio
ASV_09176	ASV_09176: Gammaproteobacteria; Legionellaceae
ASV_09177	ASV_09177: Proteobacteria; Gammaproteobacteria
ASV_09178	ASV_09178: Kiritimatiellae; WCHB1-41
ASV_09179	ASV_09179: Bacteria
ASV_09180	ASV_09180: Nanoarchaeia; Woesearchaeales
ASV_09181	ASV_09181: Bacteria
ASV_09182	ASV_09182: Alphaproteobacteria; Rickettsiaceae
ASV_09183	ASV_09183: Campylobacteria; Sulfurimonas
ASV_09184	ASV_09184: Nanoarchaeia; Woesearchaeales
ASV_09185	ASV_09185: Polyangia; Nannocystaceae
ASV_09186	ASV_09186: Desulfovibrionia; Desulfovibrionaceae
ASV_09187	ASV_09187: Nanoarchaeia; SCGC AAA011-D5
ASV_09188	ASV_09188: Gammaproteobacteria; CHAB-XI-27
ASV_09189	ASV_09189: Proteobacteria; Gammaproteobacteria
ASV_09190	ASV_09190: Bacteria; SAR324 clade(Marine group B)
ASV_09191	ASV_09191: Gammaproteobacteria; Coxiella
ASV_09192	ASV_09192: Bacteroidia; Crocinitomix
ASV_09193	ASV_09193: Gammaproteobacteria; Enterobacterales
ASV_09194	ASV_09194: Lentisphaeria; SS1-B-02-17
ASV_09195	ASV_09195: Gracilibacteria; Candidatus Peribacteria
ASV_09196	ASV_09196: Gammaproteobacteria; Spongiibacteraceae
ASV_09197	ASV_09197: Alphaproteobacteria; Bradyrhizobium
ASV_09198	ASV_09198: Planctomycetota; OM190
ASV_09199	ASV_09199: Proteobacteria; Gammaproteobacteria
ASV_09200	ASV_09200: Bacteria
ASV_09201	ASV_09201: Nanoarchaeia; Woesearchaeales
ASV_09202	ASV_09202: Campylobacteria; Sulfurimonas
ASV_09203	ASV_09203: Fibrobacteria; B5-096
ASV_09205	ASV_09205: Planctomycetota; BD7-11
ASV_09206	ASV_09206: Bacteroidia; Bacteroidales
ASV_09207	ASV_09207: Vampirivibrionia; Caenarcaniphilales
ASV_09208	ASV_09208: Lentisphaeria; Lentisphaera
ASV_09209	ASV_09209: Cyanobacteria; Cyanobacteria
ASV_09210	ASV_09210: Bacteria
ASV_09212	ASV_09212: Oligoflexia; Oligoflexaceae
ASV_09213	ASV_09213: Proteobacteria; Alphaproteobacteria
ASV_09214	ASV_09214: Gammaproteobacteria; Pseudomonadales
ASV_09215	ASV_09215: Alphaproteobacteria; Candidatus Hepatincola
ASV_09216	ASV_09216: Bacteroidia; Cyclobacteriaceae
ASV_09218	ASV_09218: Phycisphaerae; CL500-3
ASV_09219	ASV_09219: Nanoarchaeia; Woesearchaeales
ASV_09220	ASV_09220: Bacteria; SAR324 clade(Marine group B)
ASV_09221	ASV_09221: Planctomycetes; Pir4 lineage
ASV_09222	ASV_09222: Planctomycetota; OM190
ASV_09223	ASV_09223: Lentisphaeria; SS1-B-02-17
ASV_09224	ASV_09224: Alphaproteobacteria; Holosporaceae
ASV_09225	ASV_09225: Verrucomicrobiae; Haloferula
ASV_09227	ASV_09227: Planctomycetota; Pla3 lineage
ASV_09228	ASV_09228: Proteobacteria; Alphaproteobacteria
ASV_09230	ASV_09230: Chloroflexi; KD4-96
ASV_09231	ASV_09231: Omnitrophia; Candidatus Omnitrophus
ASV_09232	ASV_09232: Vampirivibrionia; Gastranaerophilales
ASV_09233	ASV_09233: Alphaproteobacteria; SAR11 Clade Ia
ASV_09234	ASV_09234: Gammaproteobacteria; Coxiella
ASV_09235	ASV_09235: Acidimicrobia; Ilumatobacter
ASV_09236	ASV_09236: Gammaproteobacteria; Ga0077536
ASV_09237	ASV_09237: Nanoarchaeia; Woesearchaeales
ASV_09238	ASV_09238: Bacteria
ASV_09239	ASV_09239: Gammaproteobacteria; Psychrobacter
ASV_09240	ASV_09240: Polyangia; MidBa8
ASV_09241	ASV_09241: Archaea; Thermoplasmatota
ASV_09242	ASV_09242: Bacteria
ASV_09243	ASV_09243: Omnitrophia; Omnitrophales
ASV_09244	ASV_09244: Bacteria
ASV_09245	ASV_09245: Bacteroidota; Bacteroidia
ASV_09246	ASV_09246: Bacteria; SAR324 clade(Marine group B)
ASV_09247	ASV_09247: Gammaproteobacteria; Pseudohongiella
ASV_09248	ASV_09248: Spirochaetia; Spirochaeta 2
ASV_09250	ASV_09250: Alphaproteobacteria; Hyphomonadaceae
ASV_09251	ASV_09251: Bacteria
ASV_09252	ASV_09252: Bdellovibrionia; Bdellovibrio
ASV_09254	ASV_09254: Bacteria; Myxococcota
ASV_09255	ASV_09255: Planctomycetota; OM190
ASV_09256	ASV_09256: Bacteria; Proteobacteria
ASV_09257	ASV_09257: Bacteroidia; Candidatus Paenicardinium
ASV_09259	ASV_09259: Oligoflexia; Oligoflexaceae
ASV_09260	ASV_09260: Bacteria; Proteobacteria
ASV_09261	ASV_09261: Gracilibacteria; Absconditabacteriales (SR1)
ASV_09262	ASV_09262: Verrucomicrobiae; Rubritalea
ASV_09264	ASV_09264: Patescibacteria; Candidatus Magasanikbacteria
ASV_09265	ASV_09265: Bacteria; Margulisbacteria
ASV_09266	ASV_09266: Bdellovibrionia; Peredibacter
ASV_09267	ASV_09267: Nanoarchaeia; SCGC AAA011-D5
ASV_09268	ASV_09268: Brevinematia; Brevinema
ASV_09269	ASV_09269: Alphaproteobacteria; Kordiimonas
ASV_09270	ASV_09270: Gracilibacteria; Absconditabacteriales (SR1)
ASV_09271	ASV_09271: Nanoarchaeia; Woesearchaeales
ASV_09272	ASV_09272: Oligoflexia; Oligoflexaceae
ASV_09273	ASV_09273: Bacteroidia; Flavobacteriales
ASV_09274	ASV_09274: Alphaproteobacteria; Micavibrionales
ASV_09275	ASV_09275: Proteobacteria; Gammaproteobacteria
ASV_09276	ASV_09276: Lentisphaeria; Lentisphaera
ASV_09277	ASV_09277: Polyangia; Nannocystaceae
ASV_09278	ASV_09278: Gammaproteobacteria; Enterobacterales
ASV_09280	ASV_09280: Verrucomicrobiae; Roseibacillus
ASV_09284	ASV_09284: Bdellovibrionia; Bacteriovoracaceae
ASV_09285	ASV_09285: Lentisphaeria; PRD18C08
ASV_09286	ASV_09286: Alphaproteobacteria; Micavibrionaceae
ASV_09287	ASV_09287: Bacteria; NB1-j
ASV_09288	ASV_09288: Nanoarchaeia; Woesearchaeales
ASV_09289	ASV_09289: Chlamydiae; Simkaniaceae
ASV_09290	ASV_09290: Alphaproteobacteria; Thalassobaculales
ASV_09291	ASV_09291: Gemmatimonadota; PAUC43f marine benthic group
ASV_09292	ASV_09292: Nanoarchaeia; Woesearchaeales
ASV_09293	ASV_09293: Spirochaetia; Sediminispirochaeta
ASV_09294	ASV_09294: Nanoarchaeia; Woesearchaeales
ASV_09295	ASV_09295: Nanoarchaeia; Woesearchaeales
ASV_09296	ASV_09296: Oligoflexia; Oligoflexaceae
ASV_09297	ASV_09297: Nanoarchaeia; SCGC AAA011-D5
ASV_09298	ASV_09298: Gammaproteobacteria; Enterobacterales
ASV_09299	ASV_09299: Proteobacteria; Alphaproteobacteria
ASV_09300	ASV_09300: Phycisphaerae; SM1A02
ASV_09301	ASV_09301: Bacteria
ASV_09302	ASV_09302: Nanoarchaeia; Woesearchaeales
ASV_09303	ASV_09303: Bacteria
ASV_09304	ASV_09304: Rhodothermia; Rhodothermaceae
ASV_09305	ASV_09305: Nanoarchaeia; Woesearchaeales
ASV_09306	ASV_09306: Proteobacteria; Gammaproteobacteria
ASV_09307	ASV_09307: Bacteroidia; Saprospiraceae
ASV_09308	ASV_09308: Nanoarchaeia; Woesearchaeales
ASV_09309	ASV_09309: Babeliae; UBA12411
ASV_09310	ASV_09310: Proteobacteria; Alphaproteobacteria
ASV_09311	ASV_09311: Alphaproteobacteria; Micavibrionaceae
ASV_09312	ASV_09312: Proteobacteria; Gammaproteobacteria
ASV_09313	ASV_09313: Bacteroidia; Saprospiraceae
ASV_09314	ASV_09314: Nanoarchaeia; Woesearchaeales
ASV_09315	ASV_09315: Babeliae; Babeliales
ASV_09317	ASV_09317: Gammaproteobacteria; Unknown Family
ASV_09318	ASV_09318: Campylobacteria; Arcobacteraceae
ASV_09319	ASV_09319: Gammaproteobacteria; Pseudomonadales
ASV_09320	ASV_09320: Alphaproteobacteria; SM2D12
ASV_09321	ASV_09321: Proteobacteria; Alphaproteobacteria
ASV_09322	ASV_09322: Nanoarchaeia; Woesearchaeales
ASV_09323	ASV_09323: Lentisphaeria; Lentisphaera
ASV_09325	ASV_09325: Bacteroidia; Saprospiraceae
ASV_09326	ASV_09326: Bacteria
ASV_09327	ASV_09327: Planctomycetes; Pirellula
ASV_09328	ASV_09328: Nanoarchaeia; Woesearchaeales
ASV_09329	ASV_09329: Bacteria; Latescibacterota
ASV_09330	ASV_09330: Bacteroidia; Candidatus Amoebophilus
ASV_09331	ASV_09331: Bacteria
ASV_09332	ASV_09332: Nanoarchaeia; Woesearchaeales
ASV_09333	ASV_09333: Proteobacteria; Alphaproteobacteria
ASV_09334	ASV_09334: Bdellovibrionia; Peredibacter
ASV_09335	ASV_09335: Bacteria
ASV_09336	ASV_09336: Nanoarchaeia; SCGC AAA011-D5
ASV_09337	ASV_09337: Vampirivibrionia; Gastranaerophilales
ASV_09338	ASV_09338: Clostridia; Hungateiclostridiaceae
ASV_09340	ASV_09340: Alphaproteobacteria; Micavibrionaceae
ASV_09341	ASV_09341: Vampirivibrionia; Vampirovibrionales
ASV_09342	ASV_09342: Planctomycetes; Pir4 lineage
ASV_09343	ASV_09343: Alphaproteobacteria; Micavibrionales
ASV_09344	ASV_09344: Alphaproteobacteria; SM2D12
ASV_09345	ASV_09345: Cyanobacteria; Cyanobacteria
ASV_09346	ASV_09346: Bacteria
ASV_09347	ASV_09347: Desulfovibrionia; Desulfovibrio
ASV_09348	ASV_09348: Verrucomicrobiae; Puniceicoccus
ASV_09349	ASV_09349: Bacteroidia; Cryomorphaceae
ASV_09350	ASV_09350: Nanoarchaeia; Woesearchaeales
ASV_09351	ASV_09351: Alphaproteobacteria; Fokiniaceae
ASV_09352	ASV_09352: Spirochaetia; Sediminispirochaeta
ASV_09353	ASV_09353: Magnetococcia; Magnetococcus
ASV_09354	ASV_09354: Nanoarchaeia; SCGC AAA286-E23
ASV_09355	ASV_09355: Verrucomicrobiae; Roseibacillus
ASV_09356	ASV_09356: Phycisphaerae; SG8-4
ASV_09357	ASV_09357: Verrucomicrobiae; Rubritalea
ASV_09358	ASV_09358: Nanoarchaeia; Woesearchaeales
ASV_09359	ASV_09359: Alphaproteobacteria; Micavibrionaceae
ASV_09360	ASV_09360: Bacteria
ASV_09361	ASV_09361: Bacteroidia; Flammeovirga
ASV_09362	ASV_09362: Verrucomicrobiae; DEV007
ASV_09363	ASV_09363: Verrucomicrobiae; Roseibacillus
ASV_09364	ASV_09364: Nanoarchaeia; Woesearchaeales
ASV_09365	ASV_09365: Bdellovibrionia; Bacteriovoracaceae
ASV_09366	ASV_09366: Bacteroidia; Chryseobacterium
ASV_09367	ASV_09367: Patescibacteria; Gracilibacteria
ASV_09368	ASV_09368: Alphaproteobacteria; Candidatus Megaira
ASV_09369	ASV_09369: Bacteria
ASV_09371	ASV_09371: Planctomycetota; vadinHA49
ASV_09372	ASV_09372: Gammaproteobacteria; Aestuariicella
ASV_09373	ASV_09373: Bdellovibrionia; Bacteriovoracaceae
ASV_09374	ASV_09374: Nanoarchaeia; Woesearchaeales
ASV_09375	ASV_09375: Gammaproteobacteria; Coxiella
ASV_09376	ASV_09376: Proteobacteria; Alphaproteobacteria
ASV_09378	ASV_09378: Nanoarchaeia; SCGC AAA011-D5
ASV_09379	ASV_09379: Omnitrophia; Omnitrophales
ASV_09380	ASV_09380: Gammaproteobacteria; Dasania
ASV_09381	ASV_09381: Spirochaetia; Spirochaeta 2
ASV_09382	ASV_09382: Nanoarchaeia; Woesearchaeales
ASV_09383	ASV_09383: Bacteria
ASV_09384	ASV_09384: Campylobacteria; Helicobacteraceae
ASV_09385	ASV_09385: Bacteria
ASV_09386	ASV_09386: Bacteria; SAR324 clade(Marine group B)
ASV_09387	ASV_09387: Gammaproteobacteria; Saccharophagus
ASV_09389	ASV_09389: Bacteria
ASV_09390	ASV_09390: Vampirivibrionia; Vampirovibrionaceae
ASV_09391	ASV_09391: Gammaproteobacteria; Coxiella
ASV_09392	ASV_09392: Alphaproteobacteria; Rickettsiales
ASV_09393	ASV_09393: Babeliae; Vermiphilaceae
ASV_09394	ASV_09394: Planctomycetes; Pirellulaceae
ASV_09395	ASV_09395: Proteobacteria; Alphaproteobacteria
ASV_09396	ASV_09396: Bacteroidia; Persicobacter
ASV_09397	ASV_09397: Alphaproteobacteria; Rickettsiaceae
ASV_09398	ASV_09398: Nanoarchaeia; Woesearchaeales
ASV_09400	ASV_09400: Gammaproteobacteria; Pseudomonadales
ASV_09401	ASV_09401: Alphaproteobacteria; Geminicoccaceae
ASV_09402	ASV_09402: Omnitrophia; Omnitrophales
ASV_09403	ASV_09403: Nanoarchaeia; Woesearchaeales
ASV_09405	ASV_09405: Actinobacteria; Kineococcus
ASV_09406	ASV_09406: Gammaproteobacteria; Nitrincolaceae
ASV_09407	ASV_09407: Bacteria; SAR324 clade(Marine group B)
ASV_09408	ASV_09408: Bacteroidia; Amoebophilaceae
ASV_09409	ASV_09409: Bacteroidia; Sphingobacteriales
ASV_09410	ASV_09410: Vampirivibrionia; Caenarcaniphilales
ASV_09411	ASV_09411: Gammaproteobacteria; Pseudomonadales
ASV_09413	ASV_09413: Bacteria; SAR324 clade(Marine group B)
ASV_09414	ASV_09414: Nanoarchaeia; Woesearchaeales
ASV_09415	ASV_09415: Babeliae; Babeliales
ASV_09416	ASV_09416: Dehalococcoidia; SAR202 clade
ASV_09417	ASV_09417: Clostridia; Lachnoanaerobaculum
ASV_09418	ASV_09418: Lentisphaeria; Lentisphaera
ASV_09419	ASV_09419: Leptospirae; Turneriella
ASV_09420	ASV_09420: Patescibacteria; Parcubacteria
ASV_09421	ASV_09421: Nanoarchaeia; Woesearchaeales
ASV_09422	ASV_09422: Alphaproteobacteria; Rickettsiaceae
