contrast	hold	variable	asv_id	p_val	p_fdr	test	q_cutoff	p_adj	taxon_resolution
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00191	0.00989409789426245	0.1404019605947719	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00191	0.17702647808834898	0.49503331881719304	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00191	0.37544365636893295	0.9934518370131974	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00192	0.21752351174290624	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00192	0.0805157039478643	0.5346242742138189	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00192	3.600859352037693e-8	8.942134057560271e-7	cc_da	4.550432454791638e-8	3.600859352037693e-8	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00192	0.8971996533202756	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00192	2.9085901946314786e-7	4.993079834117372e-6	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00192	0.09288811993725023	0.37275881896896523	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00195	0.5417646612633873	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00195	0.5708681366421718	0.9999755308943076	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00195	0.0473361347339245	0.19323518014670552	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00195	0.013086093355009147	0.17134016168152172	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00195	0.08183212982029889	0.31025924066837246	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00195	0.0031347769948651158	0.021779274848549437	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00196	0.7931527214849066	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00196	0.0022018236982583117	0.031782846427033024	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00196	0.04128202294746677	0.18091239468154557	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00196	0.6293745622302173	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00196	0.043596320451101934	0.1995742669539333	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00196	0.06093434779424033	0.2651931474425389	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00197	0.7150803067577601	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00197	0.9274439620379068	0.9999755308943076	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00199	0.4853229803421074	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00199	0.010159351658170824	0.10220923486402163	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00199	5.24420711095368e-4	0.005469520159517844	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00199	0.44251258037516183	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00199	6.744995440353406e-11	2.0842035910692025e-9	cc_da	6.7142452373517204e-09	6.744995440353406e-11	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00199	0.01896727774660783	0.10287623264279863	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00201	0.3301078910262551	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00201	0.002017570680196661	0.03044697571933143	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00201	0.9839356754591323	0.9980880914813135	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00201	0.09196554911074495	0.6798314674396589	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00201	0.5901287075799725	0.8721048103981368	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00201	7.3957611673264955e-6	1.6928075560769534e-4	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00202	0.4158687733775297	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00202	0.10200400197153763	0.638968465180198	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00202	0.13017080624568794	0.38901409216943644	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00202	9.903995511977895e-4	0.03199094834430418	cc_dv	0.0011559365362511956	9.903995511977895e-4	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00202	0.08290071756181464	0.3116546604838421	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00202	0.0229479710038114	0.12018513627419869	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00205	0.8062212279480833	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00205	0.8590931323120311	0.9999755308943076	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00205	0.29467426566066846	0.6435012397628129	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00205	0.5966645214093647	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00205	0.3340950165993911	0.707440662548361	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00205	0.546677694501499	0.999452425904526	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00206	0.2627156523293883	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00206	0.054977064585587154	0.3925244181164502	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00206	0.020993927058978432	0.12031135122260717	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00206	0.9554038173568916	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00206	0.045088436807715196	0.20488716137623522	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00206	0.39863675218392847	0.999452425904526	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00207	0.5648356257800417	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00207	0.1774695045559486	0.9352361192472212	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00207	0.22962552010633028	0.55859922442193	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00207	0.326861034599658	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00207	0.5601462721392589	0.8719657334560756	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00207	0.83972942075277	0.999452425904526	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00208	0.9867749444002225	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00208	0.9909074042419844	0.9999755308943076	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00208	0.860222928308289	0.9754785188851244	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00208	0.8553716119803751	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00208	0.8722961281107521	0.9799972690401917	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00208	0.863807810608853	0.999452425904526	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00209	0.8732257981375502	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00209	1.0383401668420813e-4	0.003283132718014962	cc_dv	1.3084953756601115e-4	1.0383401668420813e-4	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00209	0.057609485557357974	0.2200977781550343	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00209	0.012478055840279877	0.17134016168152172	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00209	0.0030213178154651684	0.022476294136102977	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00209	0.19326983432659034	0.671015492212544	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00210	0.6236710287209491	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00210	0.007629304614596061	0.07915403537643413	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00210	0.006727594872119797	0.047068714152094945	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00210	0.8192722046869635	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00210	0.00803945238491196	0.052298753409216754	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00210	0.025897466721733348	0.13011897913846512	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00211	0.45664962864690023	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00211	7.475510293386793e-5	0.0024818694174044155	cc_dv	1.3084953756601115e-4	7.475510293386793e-5	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00211	0.10539444749015357	0.3496894474626649	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00211	0.4248561948367575	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00211	0.15270030744383395	0.4603355609770214	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00211	5.483164343642905e-4	0.005442248332707537	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00215	0.49639955397192964	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00215	0.9999755308943076	0.9999755308943076	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00215	0.020527947405179055	0.11897886258452725	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00215	0.9836837849671006	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00215	0.030969499614241256	0.1581747996826537	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00215	0.9785959120626448	0.999452425904526	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00216	0.11675717882614327	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00216	6.508200908525258e-4	0.012004582993176105	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00216	0.01601183633703752	0.10261348878359529	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00216	0.5426024576558183	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00216	0.04226538425080549	0.1949254288581925	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00216	0.009955745195072929	0.0585966717195721	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00217	0.05957865943139522	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00217	0.3344324929144711	0.9999755308943076	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00217	4.044675117864102e-4	0.004382957036812736	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00217	0.0440870575175077	0.4118717714473461	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00217	0.0020752381607778156	0.01705999658950533	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00217	0.007508191555054345	0.04549080765709397	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00218	0.6208695132481482	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00218	0.002193360315928324	0.031782846427033024	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00218	0.01931429060596102	0.11511317201152767	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00218	0.21231331568707912	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00218	0.023450371142009478	0.12825070235187486	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00218	7.6883698894207e-4	0.006987371458326459	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00222	0.8112207366412771	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00222	0.0035995813820326843	0.0442615192161056	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00222	0.09607902616059157	0.33100057567463914	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00222	0.4287479400019202	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00222	0.0023169614588008243	0.018357463865883456	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00222	0.00789611829298882	0.047376709757932914	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00223	0.5791536216518884	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00223	0.577351938523384	0.9999755308943076	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00223	0.19021071263633416	0.4950462215338653	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00223	0.8078254375177687	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00223	0.26245299362565966	0.617974405578852	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00223	0.6309476023842304	0.999452425904526	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00225	0.9839505175856855	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00225	0.16035727411822975	0.902349406902581	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00225	0.11479814113636465	0.3678478070821147	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00225	0.28391895269671774	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00225	0.1054326970146545	0.37232803860032276	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00225	0.05099862120453119	0.23520259630149462	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00226	0.33308146590275045	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00226	0.3019980716621116	0.9999755308943076	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00226	0.01830346235102289	0.11131493429805758	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00226	0.6846688454686712	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00226	0.03851330424749696	0.18450559709265985	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00226	0.3418663158579299	0.9610185928726697	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00227	0.5905139999934141	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00227	0.9401604103423107	0.9999755308943076	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00227	0.0055684113801908785	0.039509204554687656	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00227	0.7161881576460907	0.9997820383835878	cc_dv	0.0011559365362511956	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00227	0.019740413072200487	0.1131995820095702	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00227	0.7678085688924892	0.999452425904526	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00228	0.29585870973928885	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00228	0.06822372006496004	0.4768478960329839	cc_dv	1.3084953756601115e-4	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00228	0.14471317730442035	0.41267489795901685	cc_da	4.550432454791638e-8	NA	asv
peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00228	9.123135283107092e-4	0.031984638992540164	cc_dv	0.0011559365362511956	9.123135283107092e-4	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00228	0.2398893789913909	0.5906439689907553	cc_da	6.7142452373517204e-09	NA	asv
peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00228	0.03524315728499768	0.1694988514506657	cc_dv	6.2267921629380055e-6	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00229	0.7603672437555533	0.9932885690059501	cc_da	0.05122168908811862	NA	asv
peak_photo (Tektite - Yawzi)	peak_photo	Tektite - Yawzi	ASV_00229	0.0022751040301032316	0.032141895233798845	cc_dv	1.3084953756601115e-4	NA	asv
